url,timestamp,length_url,length_hostname,ip,punycode,ratio_digits_url,ratio_digits_host,nb_subdomains,tld_in_path,tld_in_subdomain,random_domain,shortening_service,prefix_suffix,phish_hints,url_entropy,uses_https,is_http,num_query_params,has_at_symbol,path_extension,file_extension,file_category,tld,tld_risk,url_length,domain_length,special_chars_count,special_chars,contains_suspicious_keywords,suspicious_keywords_found,ssl_valid,cert_days_left,cert_issuer,san_count,cert_cn_matches_domain,domain_age_days,days_since_update,has_whois_privacy,registrar,redirect_chain_len,final_domain_differs,has_security_headers,server_header,typosquat_candidate,similar_to,label,selenium_current_url,redirect_chain,network_last_seen_url.type,network_last_seen_url.value,network_last_seen_url,network_last_seen_url.mime,network_last_seen_url.size,network_last_seen_url.sha256,network_last_seen_url.sample,network_last_seen_url.truncated,network_last_seen_url.note
http://dur.ac.uk/classics/postgraduate/taught/epic/,2025-10-12 22:36:42,51,9,0,0,0.0,0.0,1,0,0,0,0,0,0,3.9170177452003108,0,1,0,0,0,none,none,ac.uk,0,51,9,10,"[':', '/', '/', '.', '.', '/', '/', '/', '/', '/']",False,[],1,67,GEANT OV RSA CA 4,4,0,10664,-1,0,No registrar listed.  This domain is directly registered with Nominet.,4,1,1,Apache,0,[],0,https://dur.ac.uk/departments/academic/classics-ancient-history/postgraduate-study/,"[{'from': 'https://match.adsrvr.org/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=e45cf5ff-3e88-4f00-a550-ebb33d7c187b%252C%252C&gdpr=0&gdpr_consent=', 'to': 'https://match.adsrvr.org/track/cmb/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=e45cf5ff-3e88-4f00-a550-ebb33d7c187b%252C%252C&gdpr=0&gdpr_consent=', 'status': 302, 'location_header': 'https://match.adsrvr.org/track/cmb/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=e45cf5ff-3e88-4f00-a550-ebb33d7c187b%252C%252C&gdpr=0&gdpr_consent='}, {'from': 'http://dur.ac.uk/classics/postgraduate/taught/epic/', 'to': 'https://dur.ac.uk/classics/postgraduate/taught/epic/', 'status': 307, 'location_header': None}, {'from': 'https://dur.ac.uk/classics/postgraduate/taught/epic/', 'to': 'http://dur.ac.uk//departments/academic/classics-ancient-history/postgraduate-study', 'status': 301, 'location_header': 'http://dur.ac.uk//departments/academic/classics-ancient-history/postgraduate-study'}, {'from': 'http://dur.ac.uk//departments/academic/classics-ancient-history/postgraduate-study', 'to': 'https://dur.ac.uk//departments/academic/classics-ancient-history/postgraduate-study', 'status': 307, 'location_header': None}, {'from': 'https://dur.ac.uk//departments/academic/classics-ancient-history/postgraduate-study', 'to': 'https://dur.ac.uk/departments/academic/classics-ancient-history/postgraduate-study/', 'status': 301, 'location_header': 'https://dur.ac.uk/departments/academic/classics-ancient-history/postgraduate-study/'}, {'from': 'https://px.ads.linkedin.com/collect?v=2&fmt=js&pid=8466%2C5651458&time=1760308607209&li_adsId=605f3db6-aed5-4cdb-9de1-97dc6483d640&url=https%3A%2F%2Fdur.ac.uk%2Fdepartments%2Facademic%2Fclassics-ancient-history%2Fpostgraduate-study%2F&tm=gtmv2', 'to': 'https://px.ads.linkedin.com/collect?v=2&fmt=js&pid=8466%2C5651458&time=1760308607209&li_adsId=605f3db6-aed5-4cdb-9de1-97dc6483d640&url=https%3A%2F%2Fdur.ac.uk%2Fdepartments%2Facademic%2Fclassics-ancient-history%2Fpostgraduate-study%2F&tm=gtmv2&cookiesTest=true', 'status': 302, 'location_header': '/collect?v=2&fmt=js&pid=8466%2C5651458&time=1760308607209&li_adsId=605f3db6-aed5-4cdb-9de1-97dc6483d640&url=https%3A%2F%2Fdur.ac.uk%2Fdepartments%2Facademic%2Fclassics-ancient-history%2Fpostgraduate-study%2F&tm=gtmv2&cookiesTest=true'}, {'from': 'https://c.clarity.ms/c.gif', 'to': 'https://c.bing.com/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&RedC=c.clarity.ms&MXFR=27678953E9016EC201079FD0ED016077', 'status': 302, 'location_header': 'https://c.bing.com/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&RedC=c.clarity.ms&MXFR=27678953E9016EC201079FD0ED016077'}, {'from': 'https://c.bing.com/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&RedC=c.clarity.ms&MXFR=27678953E9016EC201079FD0ED016077', 'to': 'https://c.clarity.ms/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&MUID=10AF2B6890D5646434263DEB917E6516', 'status': 302, 'location_header': 'https://c.clarity.ms/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&MUID=10AF2B6890D5646434263DEB917E6516'}]",http,https://c.clarity.ms/c.gif?ctsa=mr&CtsSyncId=B0427327462246369AAFA5DD800D6086&MUID=10AF2B6890D5646434263DEB917E6516,,,,,,,
http://vcuathletics.com/sports/mbkb/index,2025-10-12 22:36:55,41,16,0,0,0.0,0.0,0,0,0,0,0,0,0,4.217818932588802,0,1,0,0,0,none,none,com,0,41,16,7,"[':', '/', '/', '.', '/', '/', '/']",False,[],1,163,GlobalSign Atlas R3 DV TLS CA 2025 Q3,153,0,7045,104,0,"GoDaddy.com, LLC",1,0,1,,0,[],0,https://vcuathletics.com/sports/mbkb/index,"[{'from': 'http://vcuathletics.com/sports/mbkb/index', 'to': 'https://vcuathletics.com/sports/mbkb/index', 'status': 307, 'location_header': None}, {'from': 'https://vcuathletics.com/images/logos/site/site.png?width=48', 'to': 'https://images.sidearmdev.com/resize?url=https%3a%2f%2fdxbhsrqyrr690.cloudfront.net%2fsidearm.nextgen.sites%2fvcuathletics.com%2fimages%2flogos%2fsite%2fsite.png&width=48&type=webp', 'status': 302, 'location_header': 'https://images.sidearmdev.com/resize?url=https%3a%2f%2fdxbhsrqyrr690.cloudfront.net%2fsidearm.nextgen.sites%2fvcuathletics.com%2fimages%2flogos%2fsite%2fsite.png&width=48&type=webp'}, {'from': 'https://9186406.fls.doubleclick.net/activityi;src=9186406;type=counter;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9391690550316.752?', 'to': 'https://9186406.fls.doubleclick.net/activityi;dc_pre=CJXqkc_cn5ADFQSVZgIdaMcWQA;src=9186406;type=counter;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9391690550316.752?', 'status': 302, 'location_header': 'https://9186406.fls.doubleclick.net/activityi;dc_pre=CJXqkc_cn5ADFQSVZgIdaMcWQA;src=9186406;type=counter;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=9391690550316.752?'}, {'from': 'https://9186406.fls.doubleclick.net/activityi;src=9186406;type=count0;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=251073492228.6617?', 'to': 'https://9186406.fls.doubleclick.net/activityi;dc_pre=CNLskc_cn5ADFT-HZgIdnuk13w;src=9186406;type=count0;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=251073492228.6617?', 'status': 302, 'location_header': 'https://9186406.fls.doubleclick.net/activityi;dc_pre=CNLskc_cn5ADFT-HZgIdnuk13w;src=9186406;type=count0;cat=sitev0;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=;ord=1;num=251073492228.6617?'}, {'from': 'https://di.rlcdn.com/api/segment?pid=712104&pdata=source%3D502%2Ceventtype%3D1001%2CdivisionID%3D216', 'to': 'https://di.rlcdn.com/api/segment?pdata=source%3D502%2Ceventtype%3D1001%2CdivisionID%3D216&pid=712104&redirect=1', 'status': 307, 'location_header': 'https://di.rlcdn.com/api/segment?pdata=source%3D502%2Ceventtype%3D1001%2CdivisionID%3D216&pid=712104&redirect=1'}, {'from': 'https://sb.scorecardresearch.com/b?c1=2&c2=3005086&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308618121&ns_c=UTF-8&cs_cfg=1001110&cs_ucc=1&cs_cmp_id=399&cs_cmp_rt=0&cs_cmp_av=1.1&gpp_sid=&gpp_smv=1.1&c7=https%3A%2F%2Fvcuathletics.com%2Fsports%2Fmbkb%2Findex&c8=Athletics%20-%20Virginia%20Commonwealth%20University&c9=', 'to': 'https://sb.scorecardresearch.com/b2?c1=2&c2=3005086&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308618121&ns_c=UTF-8&cs_cfg=1001110&cs_ucc=1&cs_cmp_id=399&cs_cmp_rt=0&cs_cmp_av=1.1&gpp_sid=&gpp_smv=1.1&c7=https%3A%2F%2Fvcuathletics.com%2Fsports%2Fmbkb%2Findex&c8=Athletics%20-%20Virginia%20Commonwealth%20University&c9=', 'status': 302, 'location_header': '/b2?c1=2&c2=3005086&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308618121&ns_c=UTF-8&cs_cfg=1001110&cs_ucc=1&cs_cmp_id=399&cs_cmp_rt=0&cs_cmp_av=1.1&gpp_sid=&gpp_smv=1.1&c7=https%3A%2F%2Fvcuathletics.com%2Fsports%2Fmbkb%2Findex&c8=Athletics%20-%20Virginia%20Commonwealth%20University&c9='}, {'from': 'https://vcuathletics.com/images/2020/8/27/DEI_Main_71.jpg', 'to': 'https://images.sidearmdev.com/convert?url=https%3a%2f%2fdxbhsrqyrr690.cloudfront.net%2fsidearm.nextgen.sites%2fvcuathletics.com%2fimages%2f2020%2f8%2f27%2fDEI_Main_71.jpg&type=webp', 'status': 302, 'location_header': 'https://images.sidearmdev.com/convert?url=https%3a%2f%2fdxbhsrqyrr690.cloudfront.net%2fsidearm.nextgen.sites%2fvcuathletics.com%2fimages%2f2020%2f8%2f27%2fDEI_Main_71.jpg&type=webp'}, {'from': 'https://t.vcuathletics.com/visitor/v200/svrGP?pps=3&siteid=408673&ref=https%3A%2F%2Fvcuathletics.com%2Fsports%2Fmbkb%2Findex&ref2=elqNone&tzo=0&ms=235&optin=disabled&firstPartyCookieDomain=t.vcuathletics.com', 'to': 'https://t.vcuathletics.com/visitor/v200/svrGP.aspx?pps=3&siteid=408673&ref=https%3A%2F%2Fvcuathletics.com%2Fsports%2Fmbkb%2Findex&ref2=elqNone&tzo=0&ms=235&optin=disabled&elq1pcGUID=4762216EB1334F58A44419BB85A420CC', 'status': 302, 'location_header': None}, {'from': 'https://s.amazon-adsystem.com/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=n-index_n-onetag_pm-db5_rbd_n-nativo_3lift', 'to': 'https://s.amazon-adsystem.com/iu3?cm3ppd=1&d=dtb-pub&csif=t&dl=n-index_n-onetag_pm-db5_rbd_n-nativo_3lift&dcc=t', 'status': 302, 'location_header': None}]",http,https://id5-sync.com/i/1083/8.gif?o=api&id5id=ID5*hISj2NkrfLxAyQpybzEeIyolT2Y-dApybzEeIyolT2b__2jsLY9aAQEBCmjsLY8AVV1078x2zmM9sw2gIFD_6w&gdpr_consent=undefined&gdpr=false&gpp=DBABzw%7E1NNN%7EBqgqAAAAAgA.QA&gpp_sid=,,,,,,,
http://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true,2025-10-12 22:37:17,99,9,0,0,0.10101010101010101,0.2222222222222222,0,0,0,0,0,0,0,4.6319951368079435,0,1,1,0,0,none,none,us,0,99,9,17,"[':', '/', '/', '.', '/', '/', '/', '-', '-', '-', '-', '-', '-', '-', '-', '?', '=']",False,[],0,-1,,-1,-1,8095,64,0,"CSC Corporate Domains, Inc.",2,1,1,Varnish,1,[],0,https://tristatehomepage.com/?redirected=true,"[{'from': 'http://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true', 'to': 'https://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true', 'status': 307, 'location_header': None}, {'from': 'https://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true', 'to': 'http://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true', 'status': 307, 'location_header': None}, {'from': 'http://news25.us/story/14463383/evansville-man-dies-in-fall-at-rockport-power-plant?redirected=true', 'to': 'http://tristatehomepage.com/?redirected=true', 'status': 301, 'location_header': None}, {'from': 'http://tristatehomepage.com/?redirected=true', 'to': 'https://tristatehomepage.com/?redirected=true', 'status': 307, 'location_header': None}]",http,https://tristatehomepage.com/favicon.ico,,,,,,,
http://thestarphoenix.com/sports/Roughriders+clean+house+fire+coaches+Greg+Marshall+Doug+Berry/5280434/story.html,2025-10-12 22:37:26,113,18,0,0,0.061946902654867256,0.0,0,0,0,0,0,0,0,4.611868733179124,0,1,0,0,1,html,document,com,0,113,18,17,"[':', '/', '/', '.', '/', '/', '+', '+', '+', '+', '+', '+', '+', '+', '/', '/', '.']",False,[],1,44,WR3,2,1,9635,75,0,WEBNAMES.CA INC,1,0,1,istio-envoy,0,[],0,https://thestarphoenix.com/sports/Roughriders+clean+house+fire+coaches+Greg+Marshall+Doug+Berry/5280434/story.html,"[{'from': 'http://thestarphoenix.com/sports/Roughriders+clean+house+fire+coaches+Greg+Marshall+Doug+Berry/5280434/story.html', 'to': 'https://thestarphoenix.com/sports/Roughriders+clean+house+fire+coaches+Greg+Marshall+Doug+Berry/5280434/story.html', 'status': 307, 'location_header': None}, {'from': 'https://sb.scorecardresearch.com/cs/10276888/beacon.js', 'to': 'https://sb.scorecardresearch.com/internal-cs/default/beacon.js', 'status': 302, 'location_header': '/internal-cs/default/beacon.js'}, {'from': 'https://sb.scorecardresearch.com/b?c1=2&c2=10276888&cs_fpcu=7f1c163edbea43eab4e6b9301e8cfb9e&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308648505&ns_c=UTF-8&cs_cfg=1111110&cs_ucfr=&c7=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&c8=The%20Star%20Phoenix&c9=', 'to': 'https://sb.scorecardresearch.com/b2?c1=2&c2=10276888&cs_fpcu=7f1c163edbea43eab4e6b9301e8cfb9e&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308648505&ns_c=UTF-8&cs_cfg=1111110&cs_ucfr=&c7=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&c8=The%20Star%20Phoenix&c9=', 'status': 302, 'location_header': '/b2?c1=2&c2=10276888&cs_fpcu=7f1c163edbea43eab4e6b9301e8cfb9e&cs_it=b1&cv=4.13.1%2B2508250908&ns__t=1760308648505&ns_c=UTF-8&cs_cfg=1111110&cs_ucfr=&c7=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&c8=The%20Star%20Phoenix&c9='}, {'from': 'https://sync.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&secure=1&dpi=1589173297&iiqidtype=2&iiqpcid=9d3b1fff-4a4d-8762-47f7-35c7d5d86486&iiqpciddate=1760308648120&tsrnd=666_1760308648148&jsver=6.122&cz=0%3A441%2C1%3A780%2C2%3A1%2C3%3A600%2C4%3A800%2C5%3Aen-US&dw=800&dh=600&dpr=1&lan=en-US&testPercentage=-1&testGroup=U&uh=%7B%220%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299%5C%22%22%2C%221%22%3A%22%3F0%22%2C%222%22%3A%22%5C%22Linux%5C%22%22%2C%223%22%3A%22%5C%22x86%5C%22%22%2C%224%22%3A%22%5C%2264%5C%22%22%2C%226%22%3A%22%5C%226.6.87%5C%22%22%2C%227%22%3A%22%3F0%22%2C%228%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139.0.7258.127%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299.0.0.0%5C%22%22%7D&vrref=https%3A%2F%2Fthestarphoenix.com&gpc=undefined&gdpr=0', 'to': 'https://syncv4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&secure=1&dpi=1589173297&iiqidtype=2&iiqpcid=9d3b1fff-4a4d-8762-47f7-35c7d5d86486&iiqpciddate=1760308648120&tsrnd=666_1760308648148&jsver=6.122&cz=0%3A441%2C1%3A780%2C2%3A1%2C3%3A600%2C4%3A800%2C5%3Aen-US&dw=800&dh=600&dpr=1&lan=en-US&testPercentage=-1&testGroup=U&uh=%7B%220%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299%5C%22%22%2C%221%22%3A%22%3F0%22%2C%222%22%3A%22%5C%22Linux%5C%22%22%2C%223%22%3A%22%5C%22x86%5C%22%22%2C%224%22%3A%22%5C%2264%5C%22%22%2C%226%22%3A%22%5C%226.6.87%5C%22%22%2C%227%22%3A%22%3F0%22%2C%228%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139.0.7258.127%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299.0.0.0%5C%22%22%7D&vrref=https%3A%2F%2Fthestarphoenix.com&gpc=undefined&gdpr=&ckls=true&ci=WyYS7RzTv3&nc=false&trid=1955844717', 'status': 302, 'location_header': 'https://syncv4.intentiq.com/profiles_engine/ProfilesEngineServlet?at=20&mi=10&secure=1&dpi=1589173297&iiqidtype=2&iiqpcid=9d3b1fff-4a4d-8762-47f7-35c7d5d86486&iiqpciddate=1760308648120&tsrnd=666_1760308648148&jsver=6.122&cz=0%3A441%2C1%3A780%2C2%3A1%2C3%3A600%2C4%3A800%2C5%3Aen-US&dw=800&dh=600&dpr=1&lan=en-US&testPercentage=-1&testGroup=U&uh=%7B%220%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299%5C%22%22%2C%221%22%3A%22%3F0%22%2C%222%22%3A%22%5C%22Linux%5C%22%22%2C%223%22%3A%22%5C%22x86%5C%22%22%2C%224%22%3A%22%5C%2264%5C%22%22%2C%226%22%3A%22%5C%226.6.87%5C%22%22%2C%227%22%3A%22%3F0%22%2C%228%22%3A%22%5C%22Chromium%5C%22%3Bv%3D%5C%22139.0.7258.127%5C%22%2C%20%5C%22Not%3BA%3DBrand%5C%22%3Bv%3D%5C%2299.0.0.0%5C%22%22%7D&vrref=https%3A%2F%2Fthestarphoenix.com&gpc=undefined&gdpr=&ckls=true&ci=WyYS7RzTv3&nc=false&trid=1955844717'}, {'from': 'https://cm.g.doubleclick.net/pixel?google_nid=permutive_dmp&google_cm&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0', 'to': 'https://cm.g.doubleclick.net/pixel?google_nid=permutive_dmp&google_cm=&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0&google_tc=', 'status': 302, 'location_header': 'https://cm.g.doubleclick.net/pixel?google_nid=permutive_dmp&google_cm=&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0&google_tc='}, {'from': 'https://cm.g.doubleclick.net/pixel?google_nid=permutive_dmp&google_cm=&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0&google_tc=', 'to': 'https://googlesync.permutive.com/v2.0/px/sync?alias=&error=3&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0', 'status': 302, 'location_header': 'https://googlesync.permutive.com/v2.0/px/sync?alias=&error=3&type=ddp&k=21ec23a2-b38a-456e-b801-e5877a041482&u=93fbc1b7-d654-4190-a751-7945b663260e&gdpr=0'}, {'from': 'https://rp.liadm.com/j?dtstmp=1760308654105&did=did-004q&se=e30&duid=f9a61b5b6cc7--01k7d94ttw0v8yfdyrmjr4ev9r&tv=v3.13.1&pu=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&ext__pubcid=efd7937f-a895-4eaf-90c1-3c787743210c&wpn=lc-bundle&wpv=v3.13.1&cd=.thestarphoenix.com&pv=e4c304aa-f942-478a-b061-99466a0cbd37', 'to': 'https://rp.liadm.com/j?dtstmp=1760308654105&did=did-004q&se=e30&duid=f9a61b5b6cc7--01k7d94ttw0v8yfdyrmjr4ev9r&tv=v3.13.1&pu=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&ext__pubcid=efd7937f-a895-4eaf-90c1-3c787743210c&wpn=lc-bundle&wpv=v3.13.1&cd=.thestarphoenix.com&pv=e4c304aa-f942-478a-b061-99466a0cbd37&n3pc=true', 'status': 302, 'location_header': '/j?dtstmp=1760308654105&did=did-004q&se=e30&duid=f9a61b5b6cc7--01k7d94ttw0v8yfdyrmjr4ev9r&tv=v3.13.1&pu=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&ext__pubcid=efd7937f-a895-4eaf-90c1-3c787743210c&wpn=lc-bundle&wpv=v3.13.1&cd=.thestarphoenix.com&pv=e4c304aa-f942-478a-b061-99466a0cbd37&n3pc=true'}]",http,https://www.google-analytics.com/j/collect?v=1&_v=j102&a=984454043&t=event&ni=1&_s=1&dl=https%3A%2F%2Fthestarphoenix.com%2Fsports%2FRoughriders%2Bclean%2Bhouse%2Bfire%2Bcoaches%2BGreg%2BMarshall%2BDoug%2BBerry%2F5280434%2Fstory.html&ul=en-us&dt=The%20Star%20Phoenix&sr=800x600&vp=765x441&ec=experienceExecute&el=Experience%20execute&_u=qCDAAEABAAAAACAAI~&jid=1336052213&gjid=413904603&cid=299936914.1760308653&tid=UA-46077098-2&_gid=133303555.1760308657&_r=1&_slc=1&z=1753674751,,,,,,,
http://pipl.com/directory/name/Toupin/Marie,2025-10-12 22:37:40,43,8,0,0,0.0,0.0,0,0,0,0,0,0,0,4.065117661376963,0,1,0,0,0,none,none,com,0,43,8,8,"[':', '/', '/', '.', '/', '/', '/', '/']",False,[],1,312,Go Daddy Secure Certificate Authority - G2,2,1,9450,317,0,"GoDaddy.com, LLC",0,0,0,,0,[],0,https://pipl.com/directory/name/Toupin/Marie,"[{'from': 'http://pipl.com/directory/name/Toupin/Marie', 'to': 'https://pipl.com/directory/name/Toupin/Marie', 'status': 307, 'location_header': None}]",http,"http://fonts.googleapis.com/css?family=Open+Sans:400,300,700",,,,,,,
http://websters-online-dictionary.org/definitions/Montreal,2025-10-12 22:37:47,58,30,0,0,0.0,0.0,0,0,0,0,0,1,0,4.159644900920368,0,1,0,0,0,none,none,org,0,58,30,8,"[':', '/', '/', '-', '-', '.', '/', '/']",False,[],1,351,Go Daddy Secure Certificate Authority - G2,1,1,8183,491,0,"GoDaddy.com, LLC",0,0,0,,1,[],0,https://websters-online-dictionary.org/lander,"[{'from': 'http://websters-online-dictionary.org/definitions/Montreal', 'to': 'https://websters-online-dictionary.org/definitions/Montreal', 'status': 307, 'location_header': None}]",http,https://img1.wsimg.com/parking-lander/px.js?ch=2&abp=2&gdabp=true,,,,,,,
http://linkedin.com/pub/jean-simmons/12/578/25a,2025-10-12 22:37:52,47,12,0,0,0.14893617021276595,0.0,0,0,0,0,0,0,0,4.423498224896145,0,1,0,0,0,none,none,com,0,47,12,10,"[':', '/', '/', '.', '/', '/', '-', '/', '/', '/']",False,[],1,139,DigiCert SHA2 Secure Server CA,39,1,8380,11,0,"MarkMonitor, Inc.",0,0,0,,0,[],0,https://www.linkedin.com/authwall?trk=bf&trkInfo=AQEYs3B6QyNCMAAAAZnakrnoxlqNUWdtHTujPBKGknN-KwaOsdyicDIP_ORBbSFAhwz-ggnnD1enytEWA5kYV4uK0eaHb2oXeDF_BCXmXEQNjsaVSl5sB8fCRGXXlmChHs6q1qo=&original_referer=&sessionRedirect=https%3A%2F%2Fwww.linkedin.com%2Fpub%2Fjean-simmons%2F12%2F578%2F25a,"[{'from': 'http://linkedin.com/pub/jean-simmons/12/578/25a', 'to': 'https://linkedin.com/pub/jean-simmons/12/578/25a', 'status': 307, 'location_header': None}, {'from': 'https://linkedin.com/pub/jean-simmons/12/578/25a', 'to': 'https://www.linkedin.com/pub/jean-simmons/12/578/25a', 'status': 301, 'location_header': 'https://www.linkedin.com/pub/jean-simmons/12/578/25a'}]",http,https://www.linkedin.com/li/track,,,,,,,
http://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm,2025-10-12 22:37:58,72,25,0,0,0.013888888888888888,0.04,0,0,0,0,0,0,0,4.174000044460167,0,1,0,0,1,htm,document,com,0,72,25,9,"[':', '/', '/', '.', '/', '_', '_', '_', '.']",False,[],0,-1,,-1,-1,7900,229,0,"GoDaddy.com, LLC",-1,-1,0,,1,[],0,http://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm,"[{'from': 'http://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm', 'to': 'https://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm', 'status': 307, 'location_header': None}, {'from': 'https://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm', 'to': 'http://scholarships4students.com/lillian_moller_gilbreth_scholarship.htm', 'status': 307, 'location_header': None}]",http,http://scholarships4students.com/favicon.ico,,,,,,,
http://chesteryourczek.com/,2025-10-12 22:38:03,27,19,0,0,0.0,0.0,0,0,0,0,0,0,0,3.8282375018429553,0,1,0,0,0,none,none,com,0,27,19,5,"[':', '/', '/', '.', '/']",False,[],0,-1,,-1,-1,-1,-1,-1,,-1,-1,0,,0,[],0,,[],,,,,,,,,
http://flickr.com/photos/thehearttruthcanada/3365054578/,2025-10-12 22:38:08,56,10,0,0,0.17857142857142858,0.0,0,0,0,0,0,0,0,4.382525458810805,0,1,0,0,0,none,none,com,0,56,10,8,"[':', '/', '/', '.', '/', '/', '/', '/']",False,[],1,113,Amazon RSA 2048 M03,3,1,7995,877,0,"GoDaddy Corporate Domains, LLC",1,0,1,,0,[],0,https://flickr.com/photos/thehearttruthcanada/3365054578/,"[{'from': 'http://chesteryourczek.com/', 'to': 'https://chesteryourczek.com/', 'status': 307, 'location_header': None}, {'from': 'https://chesteryourczek.com/', 'to': 'http://chesteryourczek.com/', 'status': 307, 'location_header': None}, {'from': 'http://flickr.com/photos/thehearttruthcanada/3365054578/', 'to': 'https://flickr.com/photos/thehearttruthcanada/3365054578/', 'status': 307, 'location_header': None}]",http,https://live.staticflickr.com/3228/3148973600_dc8d8ba0e9_s.jpg,,,,,,,
